PacketID,GateID,EvidenceFile,Status,Finding,RoleInProofChain,ClaimBoundary
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_AFTER_200_BLOCKER_AUDIT,evidence/source_native_after_200_blocker_summary.csv,WARNING,"the 200-bootstrap proxy benchmark is stable and favors locked K2, but source-native scoring remains blocked; available required tasks=5/11; blocking tasks=D_RECONSTRUCTION_FAMILY;HD_RECONSTRUCTION_FAMILY;FAMILY_METADATA_EXPORT;BACKREACTION_VECTOR_EXPORT;BACKREACTION_COVARIANCE_EXPORT;K2_BRIDGE_SOURCE_NATIVE_SCORE; source-native exports ready=False; source-native uncertainty ready=False.",source_native_after_200_blocker_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_SCHEMA_DRY_RUN,evidence/source_native_schema_dry_run_summary.csv,PASS,the source-native import schema and fixed-formula mechanics are rehearsed with a 200-bootstrap proxy export; schema objects=4/4; bootstrap samples=200; cov min eig=1.7732864052708243e-16; source-native scoring ready=False.,source_native_schema_dry_run_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_CANDIDATE_EXPORT,evidence/source_native_reproduction_candidate_summary.csv,PASS,a local criteria-set-3 reproduction candidate export is available for preflight scoring; rows=12; bootstrap samples=200; cov min eig=2.591498530681691e-16; author export=False.,source_native_reproduction_candidate_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_CANDIDATE_BRIDGE,evidence/source_native_reproduction_candidate_bridge_summary.csv,WARNING,a local criteria-set-3 reproduction candidate can be scored against locked K2 as a preflight comparator; K2 beats candidate=2/2; median corr candidate-K2=0.4631367608611351; median DeltaChi2 K2-candidate=-32.606878374448925.,source_native_reproduction_candidate_bridge_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_CANDIDATE_DOMINANCE,evidence/source_native_reproduction_candidate_dominance_summary.csv,PASS,locked K2 remains more competitive than the local reproduction candidate in the current preflight benchmark; routes=2/2; rows=16/16; stable rows=10/10; zones=6/6; median DeltaChi2 K2-candidate=-32.606878374448925.,source_native_reproduction_candidate_dominance_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_FAMILY_EXPORT,evidence/source_native_reproduction_family_export_summary.csv,PASS,local source-native-style reproduction families can be exported from the 200-bootstrap D/H branches; families=5; sample range=40..122; omega rows=60; omega bootstrap rows=4476; omega abs max=2.827894452065505.,source_native_reproduction_family_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_FAMILY_BRIDGE,evidence/source_native_reproduction_family_bridge_summary.csv,WARNING,local reproduction families can be scored against locked K2 as preflight comparators; K2 beats families=10/10; best family=LOCAL_LOW_COMPLEXITY_TERCILE; median corr family-K2=0.4466671085877818; median DeltaChi2 K2-family=-29.8362599660701.,source_native_reproduction_family_bridge_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_FAMILY_DOMINANCE,evidence/source_native_reproduction_family_dominance_summary.csv,PASS,locked K2 remains more competitive than all local reproduction families in the current preflight benchmark; route-family cases=10/10; rows=80/80; stable rows=50/50; zones=30/30; median DeltaChi2 K2-family=-29.8362599660701.,source_native_reproduction_family_dominance_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,AUTHOR_PROTOCOL_GUIDED_REPRODUCTION,evidence/author_protocol_guided_reproduction_summary.csv,PASS,published selection protocols can define local reproduction-family labels and proxy filters; registered families=6; used families=3; blocked protocol families=2; sample range=31..133; omega abs max=2.839140872099283.,author_protocol_guided_reproduction_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,AUTHOR_PROTOCOL_GUIDED_BRIDGE,evidence/author_protocol_guided_bridge_summary.csv,WARNING,published protocol-guided local families can be scored against locked K2 as preflight comparators; K2 beats protocol-guided families=6/6; best family=AUTHOR_HD_CRITERIA_3_LOSS_COMPLEXITY; median corr family-K2=0.4527159700416064; median DeltaChi2 K2-family=-32.390056966471235.,author_protocol_guided_bridge_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,AUTHOR_PROTOCOL_GUIDED_DOMINANCE,evidence/author_protocol_guided_dominance_summary.csv,PASS,locked K2 remains more competitive than the author-protocol-guided local families in the current preflight benchmark; route-family cases=6/6; rows=48/48; stable rows=30/30; zones=18/18; median DeltaChi2 K2-family=-32.390056966471235.,author_protocol_guided_dominance_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,BACKREACTION_ROUTE_ADJUDICATION,evidence/backreaction_route_adjudication_summary.csv,WARNING,"both current non-source-native backreaction routes show a nonzero K2 component in mid/high depth, while the derivative pilot keeps low-depth response suppressed; mid/high range=0.418821546084273..0.5759279895479731; high range=0.4541925256647191..0.6836437174328374; pilot low=0.0799759570517709; status=DEPTH_SELECTIVE_COMPONENT_PRESENT.",backreaction_route_adjudication_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,SOURCE_NATIVE_REPRODUCTION_TASK_QUEUE,evidence/source_native_reproduction_task_readiness.csv,WARNING,"public SN and BAO training inputs are locally exported and the source-native reproduction queue is executable in stages, but symbolic-regression family exports and covariance are still missing; available tasks=5/11; blocking tasks=6; status=SOURCE_NATIVE_REPRODUCTION_BLOCKED_ON_SYMBOLIC_FAMILY_EXPORTS.",source_native_reproduction_task_boundary,tau_core_a2_preflight_packet_no_measurement_validation
TAU_CORE_A2_PREFLIGHT_PROOF_PACKET_V1,POLYNOMIAL_TENSION_BOUNDARY,evidence/k2_a2_polynomial_tension_diagnosis.csv,WARNING,"The preflight scorecard is allowed and A2 is stronger than K1/unit K2, but polynomial tension keeps the result at preflight-support level. Measurement impact: full_likelihood_native_public_benchmark_required.",residual_risk,tau_core_a2_preflight_packet_no_measurement_validation
